name	version
NM_001324287	2
NM_001324288	2
NM_001324289	2
NM_001324290	2
NM_001324291	2
NM_001324292	2
NM_001324293	1
NM_001324294	2
NM_001324296	1
NM_001324297	1
NM_001324299	1
NM_001324301	1
NM_001324302	1
NM_001324303	2
NM_001324304	1
NM_001324305	1
NM_001324306	1
NM_001324307	2
NM_001324308	2
NM_001324309	2
NM_001324310	1
NM_001324311	1
NM_001324312	2
NM_001324313	2
NM_001324314	2
NM_001324315	1
NM_001324316	2
NM_001324317	2
NM_001324318	2
NM_001324319	2
NM_001324320	1
NM_001324321	1
NM_001324322	2
NM_001324323	2
NM_001324325	2
NM_001324326	2
NM_001324327	2
NM_001324328	2
NM_001324329	2
NM_001324330	2
NM_001324331	2
NM_001324332	2
NM_001324333	2
NM_001324334	2
NM_001324336	1
NM_001324337	1
NM_001324338	2
NM_001324339	2
NM_001324340	2
NM_001324341	2
NM_001324342	2
NM_001324343	2
NM_001324344	2
NM_001324345	2
NM_001324346	2
NM_001324347	2
NM_001324348	2
NM_001324349	2
NM_001324350	2
NM_001324351	2
NM_001324352	2
NM_001324353	2
NM_001324354	2
NM_001324355	2
NM_001324357	2
NM_001324358	1
NM_001324359	1
NM_001324360	2
NM_001324361	1
NM_001324362	1
NM_001324363	2
NM_001324364	1
NM_001324365	2
NM_001324366	2
NM_001324367	2
NM_001324368	2
NM_001324370	2
NM_001324371	2
NM_001324372	2
NM_001324373	2
NM_001324374	2
NM_001324375	2
NM_001324376	2
NM_001324377	2
NM_001324378	2
NM_001324379	2
NM_001324381	2
NM_001324382	2
NM_001324383	2
NM_001324384	1
NM_001324385	2
NM_001324386	2
NM_001324387	2
NM_001324388	2
NM_001324389	2
NM_001324390	1
NM_001324391	2
NM_001324392	1
NM_001324393	2
NM_001324394	2
NM_001324395	2
NM_001324400	1
NM_001324401	2
NM_001324402	2
NM_001324403	2
NM_001324410	2
NM_001324411	2
NM_001324412	2
NM_001324413	2
NM_001324414	2
NM_001324415	2
NM_001324417	2
NM_001324418	2
NM_001324419	2
NM_001324420	2
NM_001324421	2
NM_001324423	2
NM_001324436	2
NM_001324437	2
NM_001324438	2
NM_001324444	2
NM_001324445	2
NM_001324446	2
NM_001324448	2
NM_001324449	2
NM_001324450	2
NM_001324451	2
NM_001324452	2
NM_001324453	2
NM_001324458	2
NM_001324459	1
NM_001324462	2
NM_001324465	2
NM_001324466	2
NM_001324467	2
NM_001324468	2
NM_001324475	2
NM_001324490	1
NM_001324494	2
NM_001324504	2
NM_001324505	2
NM_001324506	1
NM_001324511	2
NM_001324512	2
NM_001325	2
NM_001326	3
NM_001326295	2
NM_001326296	2
NM_001326297	2
NM_001326298	2
NM_001326299	2
NM_001326300	2
NM_001326301	2
NM_001326302	2
NM_001326303	2
NM_001326304	2
NM_001326305	2
NM_001326306	2
NM_001326307	2
NM_001326308	2
NM_001326309	2
NM_001326310	2
NM_001326311	2
NM_001326312	2
NM_001326313	2
NM_001326314	2
NM_001326315	2
NM_001326316	1
NM_001326317	2
NM_001326318	2
NM_001326319	2
NM_001326320	2
NM_001326321	2
NM_001326323	2
NM_001326324	2
NM_001326325	2
NM_001326326	2
NM_001326327	2
NM_001326328	2
NM_001326329	2
NM_001326330	2
NM_001326331	2
NM_001326332	2
NM_001326333	2
NM_001326334	2
NM_001326335	2
NM_001326336	2
NM_001326337	2
NM_001326338	2
NM_001326339	2
NM_001326340	2
NM_001326341	2
NM_001326342	2
NM_001326343	2
NM_001326344	1
NM_001326345	1
NM_001326346	1
NM_001326347	1
NM_001326348	1
NM_001326349	1
NM_001326358	2
NM_001326380	1
NM_001326381	2
NM_001326411	1
NM_001326412	1
NM_001326413	2
NM_001326414	2
NM_001326415	2
NM_001326416	2
NM_001326417	2
NM_001326418	2
NM_001326419	2
NM_001326420	2
NM_001326421	1
NM_001326475	2
NM_001326477	2
NM_001326542	2
NM_001326543	2
NM_001326559	1
NM_001326578	2
NM_001326579	1
NM_001326580	2
NM_001326606	1
NM_001326607	1
NM_001326609	1
NM_001326610	1
NM_001326611	2
NM_001327	2
NM_001328	3
NM_001328100	2
NM_001328124	1
NM_001328422	2
NM_001328423	2
NM_001328607	2
NM_001328608	1
NM_001328609	2
NM_001328615	1
NM_001328619	2
NM_001328620	2
NM_001328621	2
NM_001328626	2
NM_001328627	1
NM_001328628	1
NM_001328629	1
NM_001328630	2
NM_001328635	2
NM_001328637	2
NM_001328638	2
NM_001328646	2
NM_001328648	1
NM_001328649	1
NM_001328650	1
NM_001328651	1
NM_001328652	2
NM_001328653	2
NM_001328654	2
NM_001328655	2
NM_001328661	2
NM_001328662	2
NM_001328664	2
NM_001328665	2
NM_001328666	2
NM_001328667	2
NM_001328674	2
NM_001328675	2
NM_001328682	2
NM_001328684	2
NM_001328685	2
NM_001328686	2
NM_001328688	2
NM_001329	4
NM_001329050	2
NM_001329057	2
NM_001329058	2
NM_001329090	2
NM_001329095	2
NM_001329096	2
NM_001329097	2
NM_001329099	2
NM_001329101	1
NM_001329102	1
NM_001329103	1
NM_001329112	1
NM_001329113	1
NM_001329114	1
NM_001329115	1
NM_001329120	1
NM_001329122	1
NM_001329126	2
NM_001329128	1
NM_001329135	1
NM_001329137	1
NM_001329138	1
NM_001329139	1
NM_001329140	1
NM_001329144	2
NM_001329145	2
NM_001329146	2
NM_001329148	2
NM_001329149	2
NM_001329150	2
NM_001329157	2
NM_001329190	2
NM_001329191	1
NM_001329201	1
NM_001329212	2
NM_001329214	3
NM_001329222	1
NM_001329223	2
NM_001329224	1
NM_001329225	2
NM_001329226	2
NM_001329229	1
NM_001329233	1
NM_001329237	2
NM_001329238	2
NM_001329239	2
NM_001329240	2
NM_001329241	2
NM_001329394	2
NM_001329395	2
NM_001329396	2
NM_001329397	2
NM_001329398	2
NM_001329399	2
NM_001329400	2
NM_001329401	2
NM_001329402	2
NM_001329411	2
NM_001329417	2
NM_001329424	1
NM_001329425	2
NM_001329426	2
NM_001329429	2
NM_001329430	2
NM_001329431	2
NM_001329434	2
NM_001329442	2
NM_001329443	2
NM_001329444	2
NM_001329445	2
NM_001329451	1
NM_001329452	2
NM_001329453	2
NM_001329454	2
NM_001329455	1
NM_001329456	1
NM_001329457	2
NM_001329458	2
NM_001329471	2
NM_001329472	1
NM_001329473	1
NM_001329474	1
NM_001329475	1
NM_001329476	2
NM_001329477	2
NM_001329478	2
NM_001329493	1
NM_001329494	1
NM_001329495	1
NM_001329502	2
NM_001329503	2
NM_001329515	2
NM_001329516	2
NM_001329517	1
NM_001329518	1
NM_001329519	1
NM_001329520	1
NM_001329521	2
NM_001329522	2
NM_001329524	2
NM_001329530	2
NM_001329533	2
NM_001329536	1
NM_001329539	2
NM_001329540	2
NM_001329544	2
NM_001329545	2
NM_001329548	1
NM_001329556	3
NM_001329559	2
NM_001329564	2
NM_001329570	2
NM_001329572	2
NM_001329585	2
NM_001329586	2
NM_001329587	2
NM_001329588	2
NM_001329589	2
NM_001329590	2
NM_001329595	1
NM_001329596	2
NM_001329597	1
NM_001329602	1
NM_001329603	1
NM_001329605	2
NM_001329606	2
NM_001329607	2
NM_001329608	1
NM_001329609	1
NM_001329613	1
NM_001329614	1
NM_001329615	2
NM_001329616	1
NM_001329628	2
NM_001329629	2
NM_001329630	2
NM_001329631	2
NM_001329632	1
NM_001329633	2
NM_001329634	1
NM_001329639	2
NM_001329640	2
NM_001329641	2
NM_001329642	2
NM_001329643	2
NM_001329647	2
NM_001329648	2
NM_001329649	2
NM_001329650	2
NM_001329651	2
NM_001329652	2
NM_001329653	2
NM_001329654	2
NM_001329655	2
NM_001329656	2
NM_001329657	2
NM_001329658	2
NM_001329659	2
NM_001329660	2
NM_001329661	2
NM_001329662	2
NM_001329663	2
NM_001329664	2
NM_001329668	1
NM_001329670	2
NM_001329671	2
NM_001329672	2
NM_001329674	2
NM_001329675	2
NM_001329676	2
NM_001329678	2
NM_001329684	1
NM_001329685	1
NM_001329686	2
NM_001329688	1
NM_001329689	1
NM_001329690	1
NM_001329691	1
NM_001329692	1
NM_001329693	1
NM_001329694	1
NM_001329695	1
NM_001329696	1
NM_001329700	2
NM_001329701	2
NM_001329702	1
NM_001329704	1
NM_001329712	2
NM_001329713	2
NM_001329714	2
NM_001329715	2
NM_001329716	2
NM_001329717	2
NM_001329718	2
NM_001329719	2
NM_001329722	2
NM_001329723	2
NM_001329724	2
NM_001329725	2
NM_001329728	2
NM_001329729	2
NM_001329730	2
NM_001329731	2
NM_001329733	2
NM_001329738	2
NM_001329739	2
NM_001329742	2
NM_001329743	2
NM_001329744	2
NM_001329745	2
NM_001329746	2
NM_001329748	1
NM_001329749	2
NM_001329752	2
NM_001329753	2
NM_001329754	2
NM_001329755	2
NM_001329756	2
NM_001329757	2
NM_001329758	2
NM_001329761	1
NM_001329762	1
NM_001329763	1
NM_001329764	1
NM_001329765	1
NM_001329766	1
NM_001329767	1
NM_001329768	1
NM_001329769	1
NM_001329770	1
NM_001329771	1
NM_001329772	1
NM_001329773	1
NM_001329774	1
NM_001329775	1
NM_001329776	1
NM_001329777	1
NM_001329778	1
NM_001329779	2
NM_001329783	2
NM_001329784	2
NM_001329786	2
NM_001329787	1
NM_001329788	1
NM_001329790	2
NM_001329791	2
NM_001329792	2
NM_001329793	2
NM_001329798	2
NM_001329799	2
NM_001329800	2
NM_001329801	2
NM_001329802	2
NM_001329803	2
NM_001329804	2
NM_001329805	2
NM_001329806	2
NM_001329844	2
NM_001329845	1
NM_001329846	2
NM_001329847	2
NM_001329848	1
NM_001329849	2
NM_001329851	2
NM_001329852	2
NM_001329856	2
NM_001329857	2
NM_001329858	2
NM_001329861	2
NM_001329862	1
NM_001329863	1
NM_001329866	3
NM_001329868	2
NM_001329872	2
NM_001329877	1
NM_001329903	1
NM_001329904	1
NM_001329905	1
NM_001329906	1
NM_001329907	2
NM_001329909	1
NM_001329910	1
NM_001329911	2
NM_001329914	2
NM_001329916	1
NM_001329917	2
NM_001329919	2
NM_001329920	2
NM_001329921	1
NM_001329922	1
NM_001329923	1
NM_001329924	2
NM_001329925	2
NM_001329926	2
NM_001329928	2
NM_001329929	2
NM_001329930	2
NM_001329931	2
NM_001329932	2
NM_001329933	2
NM_001329934	2
NM_001329938	2
NM_001329939	1
NM_001329941	2
NM_001329942	2
NM_001329943	3
NM_001329944	2
NM_001329945	2
NM_001329946	2
NM_001329947	2
NM_001329953	1
NM_001329958	2
NM_001329963	1
NM_001329964	1
NM_001329971	1
NM_001329972	1
NM_001329973	1
NM_001329974	1
NM_001329976	2
NM_001329984	2
NM_001329990	2
NM_001329991	2
NM_001329993	2
NM_001329994	2
NM_001329996	2
NM_001329997	1
NM_001329998	2
NM_001330	3
NM_001330000	2
NM_001330004	1
NM_001330057	1
NM_001330058	2
NM_001330059	2
NM_001330060	2
NM_001330061	1
NM_001330062	1
NM_001330063	2
NM_001330064	2
NM_001330065	1
NM_001330066	1
NM_001330067	1
NM_001330068	1
NM_001330069	2
NM_001330070	2
NM_001330071	2
NM_001330072	2
NM_001330073	1
NM_001330074	2
NM_001330075	3
NM_001330077	1
NM_001330078	2
NM_001330079	2
NM_001330081	2
NM_001330082	1
NM_001330083	1
NM_001330084	1
NM_001330085	1
NM_001330086	1
NM_001330087	1
NM_001330088	1
NM_001330089	1
NM_001330090	1
NM_001330091	1
NM_001330092	1
NM_001330093	1
NM_001330094	1
NM_001330095	1
NM_001330096	1
NM_001330097	1
NM_001330101	2
NM_001330102	2
NM_001330103	2
NM_001330104	2
NM_001330105	1
NM_001330106	1
NM_001330107	2
NM_001330110	2
NM_001330111	2
NM_001330112	2
NM_001330113	2
NM_001330114	2
NM_001330115	2
NM_001330116	2
NM_001330117	2
NM_001330118	1
NM_001330120	2
NM_001330121	2
NM_001330122	2
NM_001330123	2
NM_001330124	3
NM_001330125	1
NM_001330126	1
NM_001330127	2
NM_001330128	1
NM_001330129	2
NM_001330130	2
NM_001330131	2
NM_001330132	1
NM_001330133	1
NM_001330134	1
NM_001330135	2
NM_001330136	1
NM_001330137	1
NM_001330139	2
NM_001330140	2
NM_001330142	3
NM_001330143	2
NM_001330144	2
NM_001330145	2
NM_001330146	2
NM_001330147	2
NM_001330148	1
NM_001330149	1
NM_001330150	2
NM_001330152	1
NM_001330153	2
NM_001330154	2
NM_001330156	1
NM_001330157	2
NM_001330158	2
NM_001330159	1
NM_001330161	2
NM_001330162	2
NM_001330163	2
NM_001330164	2
NM_001330166	2
NM_001330167	1
NM_001330168	2
NM_001330169	2
NM_001330170	2
NM_001330172	1
NM_001330173	1
NM_001330174	2
NM_001330176	2
NM_001330177	2
NM_001330178	2
NM_001330179	1
NM_001330180	1
NM_001330181	2
NM_001330182	2
NM_001330183	2
NM_001330185	2
NM_001330186	2
NM_001330187	1
NM_001330188	2
NM_001330189	2
NM_001330190	1
NM_001330191	2
NM_001330192	2
NM_001330193	1
NM_001330194	1
NM_001330195	2
NM_001330196	2
NM_001330199	2
NM_001330200	1
NM_001330201	1
NM_001330202	1
NM_001330203	1
NM_001330204	2
NM_001330205	2
NM_001330206	1
NM_001330207	2
NM_001330208	1
NM_001330209	1
NM_001330210	1
NM_001330211	2
NM_001330212	1
NM_001330213	2
NM_001330214	1
NM_001330215	2
NM_001330216	2
NM_001330218	1
NM_001330219	3
NM_001330220	2
NM_001330221	2
NM_001330222	2
NM_001330223	2
NM_001330224	2
NM_001330225	2
NM_001330226	2
NM_001330227	2
NM_001330228	2
NM_001330229	2
NM_001330230	2
NM_001330231	2
NM_001330232	2
NM_001330233	1
NM_001330234	2
NM_001330235	2
NM_001330236	2
NM_001330237	2
NM_001330238	2
NM_001330239	3
NM_001330240	1
NM_001330241	2
NM_001330242	2
NM_001330243	2
NM_001330244	1
NM_001330245	1
NM_001330246	2
NM_001330247	1
NM_001330248	1
NM_001330249	1
NM_001330250	1
NM_001330251	1
NM_001330252	1
NM_001330253	1
NM_001330254	1
NM_001330255	1
NM_001330256	1
NM_001330257	2
NM_001330259	2
NM_001330260	2
NM_001330261	2
NM_001330262	2
NM_001330264	1
NM_001330265	1
NM_001330266	1
NM_001330267	1
NM_001330268	1
NM_001330269	1
NM_001330270	2
NM_001330271	2
NM_001330272	2
NM_001330274	2
NM_001330275	1
NM_001330276	2
NM_001330277	2
NM_001330278	2
NM_001330279	2
NM_001330280	2
NM_001330281	2
NM_001330282	2
NM_001330283	1
NM_001330284	2
NM_001330285	1
NM_001330286	2
NM_001330288	2
NM_001330289	2
NM_001330290	2
NM_001330292	2
NM_001330293	2
NM_001330294	2
NM_001330295	2
NM_001330297	1
NM_001330298	2
NM_001330299	2
NM_001330300	2
NM_001330301	2
NM_001330302	2
NM_001330303	2
NM_001330305	2
NM_001330306	2
NM_001330307	2
NM_001330308	2
NM_001330309	1
NM_001330310	2
NM_001330311	2
NM_001330312	2
NM_001330313	2
NM_001330314	2
NM_001330315	2
NM_001330316	2
NM_001330317	2
NM_001330320	1
NM_001330321	2
NM_001330322	2
NM_001330323	1
NM_001330324	2
NM_001330325	2
NM_001330326	2
NM_001330327	2
NM_001330330	2
NM_001330331	2
NM_001330332	2
NM_001330333	2
NM_001330334	1
NM_001330336	1
NM_001330337	1
NM_001330339	1
NM_001330340	1
NM_001330341	2
NM_001330342	1
NM_001330343	2
NM_001330344	2
NM_001330345	2
NM_001330346	2
NM_001330347	2
NM_001330348	1
NM_001330349	1
NM_001330350	1
NM_001330351	2
NM_001330353	2
NM_001330354	1
NM_001330355	1
NM_001330356	2
NM_001330357	2
NM_001330358	1
NM_001330359	1
NM_001330360	2
NM_001330361	2
NM_001330364	2
NM_001330365	2
NM_001330367	2
NM_001330368	2
NM_001330370	1
NM_001330371	1
NM_001330372	2
NM_001330373	1
NM_001330374	1
NM_001330375	2
NM_001330376	1
NM_001330377	2
NM_001330378	2
NM_001330379	1
NM_001330380	1
NM_001330381	2
NM_001330382	2
NM_001330383	3
NM_001330384	2
NM_001330385	3
NM_001330386	1
NM_001330387	1
NM_001330388	1
NM_001330389	1
NM_001330390	1
NM_001330391	1
NM_001330392	1
NM_001330393	2
NM_001330394	2
NM_001330395	1
NM_001330396	2
NM_001330397	2
NM_001330398	1
NM_001330399	2
NM_001330400	1
NM_001330401	1
NM_001330402	1
NM_001330403	2
NM_001330404	2
NM_001330405	2
NM_001330406	2
NM_001330407	2
NM_001330408	2
NM_001330409	1
NM_001330410	2
NM_001330411	2
NM_001330412	2
NM_001330413	2
NM_001330414	2
NM_001330415	2
NM_001330416	1
NM_001330417	2
NM_001330418	2
NM_001330419	2
NM_001330420	1
NM_001330421	2
NM_001330422	2
NM_001330425	3
NM_001330426	2
NM_001330427	1
NM_001330428	1
NM_001330429	1
NM_001330430	2
NM_001330431	2
NM_001330432	1
NM_001330433	2
NM_001330434	1
NM_001330435	2
NM_001330436	1
NM_001330437	1
NM_001330438	2
NM_001330439	1
NM_001330440	1
NM_001330441	2
NM_001330442	2
NM_001330443	2
NM_001330444	2
NM_001330446	1
NM_001330447	2
NM_001330448	1
NM_001330449	2
NM_001330450	2
NM_001330451	2
NM_001330452	2
NM_001330453	2
NM_001330454	2
NM_001330455	2
NM_001330456	1
NM_001330457	2
NM_001330458	1
NM_001330459	1
NM_001330460	1
NM_001330461	2
NM_001330462	1
NM_001330463	2
NM_001330464	2
NM_001330465	2
NM_001330466	2
NM_001330467	2
NM_001330468	2
NM_001330469	2
NM_001330470	1
NM_001330471	1
NM_001330472	1
NM_001330474	2
NM_001330475	2
NM_001330476	2
NM_001330477	2
NM_001330478	2
NM_001330479	2
NM_001330480	2
NM_001330482	2
NM_001330483	1
NM_001330484	1
NM_001330485	1
NM_001330486	1
NM_001330487	1
NM_001330488	1
NM_001330489	2
NM_001330490	2
NM_001330491	2
NM_001330492	1
NM_001330493	1
NM_001330495	2
NM_001330496	2
NM_001330497	2
NM_001330498	2
NM_001330499	2
NM_001330500	2
NM_001330501	2
NM_001330502	1
NM_001330503	2
NM_001330504	1
NM_001330505	2
NM_001330508	2
NM_001330509	1
NM_001330510	2
NM_001330511	1
NM_001330512	1
NM_001330513	2
NM_001330514	2
NM_001330515	1
NM_001330517	2
NM_001330518	2
NM_001330519	1
NM_001330520	3
NM_001330521	2
NM_001330522	1
NM_001330523	1
NM_001330524	2
NM_001330526	2
NM_001330528	2
NM_001330529	1
NM_001330530	2
NM_001330531	2
NM_001330533	2
NM_001330535	1
NM_001330536	2
NM_001330537	1
NM_001330538	2
NM_001330539	2
NM_001330540	2
NM_001330541	2
NM_001330542	2
NM_001330543	2
NM_001330552	2
NM_001330553	1
NM_001330556	2
NM_001330557	1
NM_001330559	1
NM_001330561	2
NM_001330563	2
NM_001330564	2
NM_001330565	2
NM_001330566	2
NM_001330567	2
NM_001330568	2
NM_001330569	2
NM_001330570	2
NM_001330572	2
NM_001330574	2
NM_001330575	1
NM_001330576	2
NM_001330578	1
NM_001330579	2
NM_001330580	2
NM_001330582	1
NM_001330583	1
NM_001330585	2
NM_001330587	1
NM_001330588	2
NM_001330589	2
NM_001330593	2
NM_001330595	1
NM_001330596	2
NM_001330597	2
NM_001330598	2
NM_001330599	2
NM_001330600	2
NM_001330601	1
NM_001330602	1
NM_001330603	2
NM_001330604	3
NM_001330605	3
NM_001330606	2
NM_001330609	1
NM_001330611	3
NM_001330612	2
NM_001330613	2
NM_001330614	1
NM_001330615	1
NM_001330616	2
NM_001330617	1
NM_001330618	1
NM_001330619	2
NM_001330620	1
NM_001330622	1
NM_001330623	1
NM_001330624	1
NM_001330625	2
NM_001330626	2
NM_001330627	2
NM_001330628	2
NM_001330629	2
NM_001330630	1
NM_001330631	1
NM_001330632	1
NM_001330633	1
NM_001330634	1
NM_001330635	2
NM_001330636	2
NM_001330637	1
NM_001330638	2
NM_001330639	1
NM_001330640	2
NM_001330643	1
NM_001330644	1
NM_001330645	2
NM_001330646	2
NM_001330647	2
NM_001330648	3
NM_001330650	1
NM_001330651	1
NM_001330652	2
NM_001330653	2
NM_001330654	2
NM_001330655	2
NM_001330656	2
NM_001330658	2
NM_001330659	2
NM_001330660	2
NM_001330661	1
NM_001330662	2
NM_001330663	2
NM_001330665	2
NM_001330668	1
NM_001330669	1
NM_001330670	2
NM_001330671	3
NM_001330672	2
NM_001330673	1
NM_001330674	1
NM_001330675	1
NM_001330676	1
NM_001330677	2
NM_001330678	2
NM_001330679	2
NM_001330680	1
NM_001330681	2
NM_001330682	2
NM_001330683	2
NM_001330684	1
NM_001330685	1
NM_001330688	2
NM_001330689	2
NM_001330690	1
NM_001330691	3
NM_001330692	2
NM_001330693	3
NM_001330694	2
NM_001330696	1
NM_001330698	2
NM_001330700	1
NM_001330701	1
NM_001330704	2
NM_001330705	1
NM_001330706	2
NM_001330707	2
NM_001330708	2
NM_001330709	2
NM_001330710	2
NM_001330711	1
NM_001330712	1
NM_001330713	2
NM_001330714	2
NM_001330715	2
NM_001330716	2
NM_001330717	2
NM_001330718	2
NM_001330719	1
NM_001330721	2
NM_001330722	1
NM_001330723	2
NM_001330724	2
NM_001330725	1
NM_001330727	2
NM_001330728	1
NM_001330729	2
NM_001330730	1
NM_001330731	1
NM_001330732	2
NM_001330733	1
NM_001330734	1
NM_001330735	1
NM_001330736	1
NM_001330737	1
NM_001330738	1
NM_001330739	2
NM_001330740	2
NM_001330741	2
NM_001330742	2
NM_001330743	2
NM_001330745	2
NM_001330746	2
NM_001330747	2
NM_001330748	2
NM_001330749	2
NM_001330750	1
NM_001330751	2
NM_001330752	2
NM_001330753	1
NM_001330754	1
NM_001330758	1
NM_001330759	1
NM_001330760	2
NM_001330761	2
NM_001330762	2
NM_001330763	2
NM_001330764	2
NM_001330765	2
NM_001330766	1
NM_001330769	1
NM_001330770	2
NM_001330771	2
NM_001330772	2
NM_001330773	2
NM_001330774	2
NM_001330777	3
NM_001330778	3
NM_001330782	2
NM_001330784	2
NM_001330785	2
NM_001330786	2
NM_001330787	2
NM_001330788	2
NM_001330789	2
NM_001330790	2
NM_001330791	2
NM_001330792	2
NM_001330793	1
NM_001330982	1
NM_001330983	1
NM_001330984	1
NM_001330985	1
NM_001330986	1
NM_001330987	1
NM_001330988	1
NM_001330989	2
NM_001330990	1
NM_001330993	2
NM_001330994	2
NM_001330995	2
NM_001330996	2
NM_001330997	2
NM_001330998	2
NM_001330999	2
NM_001331	3
NM_001331000	2
NM_001331001	2
NM_001331002	2
NM_001331003	2
NM_001331004	2
NM_001331005	2
NM_001331006	2
NM_001331007	2
NM_001331008	2
NM_001331009	2
NM_001331010	2
NM_001331011	2
NM_001331012	2
NM_001331016	1
NM_001331017	1
NM_001331018	1
NM_001331019	1
NM_001331020	2
NM_001331021	1
NM_001331022	1
NM_001331023	1
NM_001331024	1
NM_001331025	2
NM_001331026	2
NM_001331027	1
NM_001331028	2
NM_001331029	2
NM_001331030	2
NM_001331031	2
NM_001331032	2
NM_001331033	2
NM_001331034	1
NM_001331035	2
NM_001331036	2
NM_001331037	1
NM_001331039	2
NM_001331040	1
NM_001331041	1
NM_001331042	2
NM_001331066	1
NM_001331069	2
NM_001331070	2
NM_001331071	2
NM_001331072	2
NM_001331073	2
NM_001331076	1
NM_001331077	1
NM_001331078	2
NM_001331079	1
NM_001331088	1
NM_001331089	1
NM_001331090	1
NM_001331091	1
NM_001331092	1
NM_001331093	1
NM_001331094	1
NM_001331097	1
NM_001331098	1
NM_001331100	2
NM_001331102	1
NM_001331103	1
NM_001331104	1
NM_001331125	2
NM_001331126	1
NM_001331133	1
NM_001331134	1
NM_001331158	1
NM_001331159	1
NM_001331164	2
NM_001331185	2
NM_001331186	2
NM_001331187	2
NM_001331189	2
NM_001331190	2
NM_001331192	1
NM_001331210	1
NM_001331211	1
NM_001331212	1
NM_001331228	2
NM_001331229	2
NM_001331230	2
NM_001331238	1
NM_001332	4
NM_001333	4
NM_001334	3
NM_001335	4
NM_001336	4
NM_001337	4
NM_001338	5
NM_001340	5
NM_001343	4
NM_001344	4
NM_001345	5
NM_001345840	2
NM_001345843	1
NM_001345844	1
NM_001345846	2
NM_001345847	2
NM_001345848	1
NM_001345850	1
NM_001345851	1
NM_001345852	1
NM_001345853	1
NM_001345856	2
NM_001345858	1
NM_001345859	1
NM_001345860	1
NM_001345861	2
NM_001345864	2
NM_001345867	1
NM_001345868	1
NM_001345869	1
NM_001345871	2
NM_001345872	2
NM_001345873	2
NM_001345874	2
NM_001345875	2
NM_001345876	2
NM_001345877	2
NM_001345878	2
NM_001345880	2
NM_001345881	2
NM_001345882	2
NM_001345884	2
NM_001345885	2
NM_001345886	1
NM_001345887	1
NM_001345888	1
NM_001345889	1
NM_001345891	2
NM_001345892	2
NM_001345893	2
NM_001345894	2
NM_001345895	2
NM_001345896	2
NM_001345897	2
NM_001345898	2
NM_001345899	2
NM_001345900	2
NM_001345901	2
NM_001345906	1
NM_001345907	1
NM_001345908	1
NM_001345909	1
NM_001345910	1
NM_001345911	1
NM_001345912	1
NM_001345913	1
NM_001345914	1
NM_001345915	1
NM_001345917	2
NM_001345918	2
NM_001345921	1
NM_001345922	1
NM_001345923	1
NM_001345924	1
NM_001345925	1
NM_001345926	1
NM_001345927	2
NM_001345928	2
NM_001345929	2
NM_001345934	1
NM_001345942	1
NM_001345944	1
NM_001345947	2
NM_001345948	2
NM_001345949	1
NM_001345950	1
NM_001345961	2
NM_001345962	2
NM_001345964	2
NM_001345965	2
NM_001345967	2
NM_001345968	1
NM_001345969	2
NM_001345970	2
NM_001345975	2
NM_001345976	2
NM_001345977	1
NM_001345978	1
NM_001345979	1
NM_001345980	1
NM_001345981	2
NM_001345982	2
NM_001345983	1
NM_001345984	2
NM_001345985	2
NM_001345986	1
NM_001345987	1
NM_001345988	1
NM_001345989	2
NM_001345990	1
NM_001345991	1
NM_001345993	2
NM_001345994	1
NM_001345998	2
NM_001345999	2
NM_001346	3
NM_001346003	2
NM_001346004	2
NM_001346005	2
NM_001346006	2
NM_001346007	1
NM_001346011	2
NM_001346021	2
NM_001346022	2
NM_001346023	2
NM_001346024	2
NM_001346025	2
NM_001346026	2
NM_001346027	2
NM_001346028	2
NM_001346029	2
NM_001346030	2
NM_001346031	2
NM_001346032	2
NM_001346033	1
NM_001346043	2
NM_001346048	2
NM_001346049	2
NM_001346050	2
NM_001346051	2
NM_001346067	1
NM_001346068	1
NM_001346070	1
NM_001346071	1
NM_001346075	2
NM_001346077	1
NM_001346078	1
NM_001346079	2
NM_001346081	2
NM_001346082	1
NM_001346083	2
NM_001346091	2
NM_001346092	2
NM_001346093	2
NM_001346096	1
NM_001346097	1
NM_001346098	1
NM_001346100	2
NM_001346102	2
NM_001346103	2
NM_001346105	1
NM_001346113	2
NM_001346114	2
NM_001346115	2
NM_001346116	1
NM_001346120	1
NM_001346121	1
NM_001346122	1
NM_001346127	1
NM_001346131	2
NM_001346133	2
NM_001346134	1
NM_001346139	1
NM_001346141	1
NM_001346142	1
NM_001346143	2
NM_001346144	2
NM_001346145	1
NM_001346146	2
NM_001346148	1
NM_001346153	1
NM_001346155	1
NM_001346156	1
NM_001346157	1
NM_001346167	1
NM_001346168	1
NM_001346169	1
NM_001346170	1
NM_001346171	1
NM_001346173	1
NM_001346175	1
NM_001346186	1
NM_001346187	1
NM_001346188	1
NM_001346189	1
NM_001346194	1
NM_001346195	1
NM_001346196	1
NM_001346197	1
NM_001346201	2
NM_001346218	2
NM_001346222	1
NM_001346223	2
NM_001346225	2
NM_001346226	2
NM_001346227	2
NM_001346228	1
NM_001346229	2
NM_001346230	2
NM_001346231	2
NM_001346233	2
NM_001346234	2
NM_001346235	2
NM_001346243	2
NM_001346245	2
NM_001346246	2
NM_001346247	2
NM_001346248	2
NM_001346249	2
NM_001346252	2
NM_001346253	2
NM_001346254	2
NM_001346255	2
NM_001346257	2
NM_001346258	2
NM_001346259	2
